
<!-- saved from url=(0188)http://www.inmet.gov.br/projetos/rede/pesquisa/gera_serie_txt_mensal.php?&mRelEstacao=82331&btnProcesso=serie&mRelDtInicio=01/01/1990&mRelDtFim=31/12/2015&mAtributos=,,,,,,,1,,1,,,1,1,1,1, -->
<html><head><meta http-equiv="Content-Type" content="text/html; charset=windows-1252">

<title>Estação - 82331</title>
   <!-- FACE BOX -->
   <script src="./Manaus_files/jquery.js.download" type="text/javascript"></script>
   <link href="./Manaus_files/facebox.css" media="screen" rel="stylesheet" type="text/css">

   <script src="./Manaus_files/facebox.js.download" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<body><pre>--------------------
BDMEP - INMET
--------------------
Estação           : MANAUS - AM (OMM: 82331)
Latitude  (graus) : -3.1
Longitude (graus) : -60.01
Altitude  (metros): 61.25
Estação Operante
Inicio de operação: 01/01/1910
Periodo solicitado dos dados: 01/01/1990 a 31/12/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <a href="http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html" target="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;NebulosidadeMedia;PrecipitacaoTotal;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;
82331;29/02/2012;0000;8.862069;288.7;30.693103;26.064828;23.906897;86.310345;
82331;31/03/2012;0000;8.032258;277.4;30.893548;26.612903;23.932258;83.620968;
82331;30/04/2012;0000;8.055556;195.6;31.623333;27.244138;24.62;82.041667;
82331;31/05/2012;0000;7.569892;167.8;31.977419;27.586;24.648387;79.16129;
82331;30/06/2012;0000;5.477778;85.4;32.54;28.098621;24.773333;75.166667;
82331;31/07/2012;0000;5.516129;83;32.509677;27.773793;24.496774;76.025;
82331;31/08/2012;0000;5.462366;26.6;34.045161;28.750323;25.106452;70.620968;
82331;30/09/2012;0000;5.777778;90.3;34.553333;29.104;25.11;72.225;
82331;31/10/2012;0000;6.88172;181.3;34.393548;29.233548;25.593548;72.532258;
82331;30/11/2012;0000;7.122222;284.5;34.116667;29.126897;25.786667;74.941667;
82331;31/12/2012;0000;8.44086;266.2;31.63871;27.09871;24.406452;81.475806;
82331;31/01/2013;0000;8.27957;314.6;32.325806;27.351613;24.816129;83.516129;
82331;28/02/2013;0000;8.571429;342.1;31.178571;26.498571;24.132143;85.964286;
82331;31/03/2013;0000;8.172043;427.4;31.287097;26.777419;24.477419;86.830645;
82331;30/04/2013;0000;8.166667;420.6;31.913333;27.296667;24.883333;83.091667;
82331;31/05/2013;0000;7.11828;238.4;31.932258;27.24129;24.564516;83.274194;
82331;30/06/2013;0000;5.7;32.3;33.063333;28.450667;25.483333;75.458333;
82331;31/07/2013;0000;5.924731;167.1;32.183871;27.41871;24.254839;76.58871;
82331;31/08/2013;0000;7.129032;53;33.145161;28.183871;24.970968;73.209677;
82331;30/09/2013;0000;6.388889;121;33.91;28.693793;25.38;73.1;
82331;31/10/2013;0000;6.677419;193;34.287097;29.191613;25.619355;71.427419;
82331;30/11/2013;0000;8.077778;312.2;32.406667;27.278667;24.453333;82.766667;
82331;31/12/2013;0000;7.193548;101.3;33.245161;28.474194;25.525806;76.790323;
82331;31/01/2014;0000;7.376344;253.3;31.880645;27.457419;24.996774;80.274194;
82331;28/02/2014;0000;8.630952;245.4;31.046429;26.497857;24.228571;85.785714;
82331;31/03/2014;0000;8.354839;527.7;31.16129;26.81871;24.403226;85.032258;
82331;30/04/2014;0000;7.722222;255;31.96;27.456667;24.883333;82.916667;
82331;31/05/2014;0000;8.044444;411.3;31.493548;27.294839;24.845161;83.508065;
82331;30/06/2014;0000;6.404494;211.7;32.336667;28.053333;25.183333;78.7;
82331;31/07/2014;0000;5.255376;66.1;32.470968;27.81871;24.658065;76.427419;
82331;31/08/2014;0000;4.809783;32.2;33.996774;28.876774;25.325806;70.620968;
82331;30/09/2014;0000;5.083333;0.6;35.953333;30.192;26.25;63.408333;
82331;31/10/2014;0000;7.526882;190.9;33.112903;28.006452;24.741935;77.080645;
82331;30/11/2014;0000;7.708333;196;32.973333;28.461333;25.68;77.15;
82331;31/12/2014;0000;7.728495;173.8;32.851613;28.138667;25.735484;80.266129;
82331;31/01/2015;0000;7.903226;303.7;31.580645;26.884;24.648387;82.612903;
82331;28/02/2015;0000;7.425595;214;32.192857;27.491111;25.082143;79.946429;
82331;31/03/2015;0000;8.319892;373.7;31.854839;26.810968;24.564516;85.072581;
82331;30/04/2015;0000;7.597222;165.5;32.016667;27.468;24.903333;82.266667;
82331;31/05/2015;0000;7.774194;280.8;31.96129;27.372903;24.951613;83.451613;
82331;30/06/2015;0000;5.861111;75.8;32.703333;28.114;25.276667;77.4;
82331;31/07/2015;0000;4.771505;47.3;33.425806;28.427097;25.203226;74.282258;
82331;31/08/2015;0000;4.260753;10.7;35.422581;30.144;26.219355;69.258065;
82331;30/09/2015;0000;4.277778;15.8;37.106667;31.557931;27.543333;64.008333;
82331;31/10/2015;0000;6.962366;31.3;36.053333;30.795333;27.219355;62.645161;
82331;30/11/2015;0000;7.027778;90.7;34.786667;29.840667;26.363333;68.308333;
82331;31/12/2015;0000;8.225806;126.4;33.948387;29.372;26.458065;72.887097;
</pre>    <div id="facebox" style="display:none;">       <div class="popup">         <table>           <tbody>             <tr>               <td class="tl"></td><td class="b"></td><td class="tr"></td>             </tr>             <tr>               <td class="b"></td>               <td class="body">                 <div class="content">                 </div>                 <div class="footer">                   <a href="http://www.inmet.gov.br/projetos/rede/pesquisa/gera_serie_txt_mensal.php?&amp;mRelEstacao=82331&amp;btnProcesso=serie&amp;mRelDtInicio=01/01/1990&amp;mRelDtFim=31/12/2015&amp;mAtributos=,,,,,,,1,,1,,,1,1,1,1,#" class="close">                     <img src="./Manaus_files/closelabel.gif" title="Fechar" class="close_image">                   </a>                 </div>               </td>               <td class="b"></td>             </tr>             <tr>               <td class="bl"></td><td class="b"></td><td class="br"></td>             </tr>           </tbody>         </table>       </div>     </div></body></html>
