
<!-- saved from url=(0188)http://www.inmet.gov.br/projetos/rede/pesquisa/gera_serie_txt_mensal.php?&mRelEstacao=83781&btnProcesso=serie&mRelDtInicio=01/01/1990&mRelDtFim=31/12/2015&mAtributos=,,,,,,,1,,1,,,1,1,1,1, -->
<html><head><meta http-equiv="Content-Type" content="text/html; charset=windows-1252">

<title>Estação - 83781</title>
   <!-- FACE BOX -->
   <script src="./SaoPaulo_files/jquery.js.download" type="text/javascript"></script>
   <link href="./SaoPaulo_files/facebox.css" media="screen" rel="stylesheet" type="text/css">

   <script src="./SaoPaulo_files/facebox.js.download" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<body><pre>--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/1990 a 31/12/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <a href="http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html" target="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;NebulosidadeMedia;PrecipitacaoTotal;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;
83781;28/02/2002;0000;8.369048;172.5;26.839286;21.827857;18.6;78.866071;
83781;31/03/2002;0000;6.096774;326.5;30.2;24.139355;19.767742;70.766129;
83781;30/04/2002;0000;5.744444;53.5;28.68;23.012;19.16;69.983333;
83781;31/05/2002;0000;7.860215;93;24.941935;19.588387;16.158065;73.766129;
83781;30/06/2002;0000;5.488889;1.3;25.28;19.518;15.563333;68.008333;
83781;31/07/2002;0000;6.827957;22.9;22.435484;16.440645;12.622581;76.879032;
83781;31/08/2002;0000;5.11828;46.4;27.03871;20.283871;15.845161;70.241935;
83781;30/09/2002;0000;7.6;54.8;24.57;18.068667;13.743333;71.041667;
83781;31/10/2002;0000;6.27957;124.9;30.480645;23.203226;18.06129;64.41129;
83781;30/11/2002;0000;7.988889;226.5;27.96;22.022;17.926667;69.55;
83781;31/12/2002;0000;7.693548;235.3;29.235484;23.252903;19.222581;70.201613;
83781;31/01/2003;0000;8.354839;317.2;27.522581;22.743871;19.306452;76.217742;
83781;28/02/2003;0000;5.785714;109.4;31.607143;25.362143;21.185714;65.205357;
83781;31/03/2003;0000;7.376344;126.5;27.783871;22.410968;18.958065;72.677419;
83781;30/04/2003;0000;6.95;45.6;26.526667;21.383333;17.65;70.8;
83781;31/05/2003;0000;6.741935;33.1;23.641935;18.236774;14.222581;69.645161;
83781;30/06/2003;0000;5.533708;16;25.056667;19.064;14.943333;71.841667;
83781;31/07/2003;0000;5.870968;19;23.632258;17.823226;13.464516;65.758065;
83781;31/08/2003;0000;6.215054;25.3;22.096774;16.072903;11.809677;68.822581;
83781;30/09/2003;0000;6.8;34.5;24.43;18.281333;14.28;71.116667;
83781;31/10/2003;0000;7.376344;126.7;26.46129;20.13871;15.93871;72.258065;
83781;30/11/2003;0000;8.022222;99.3;26.686667;20.980667;17.073333;73.025;
83781;31/12/2003;0000;8.709677;139.8;28.351613;22.538065;18.874194;74.709677;
83781;31/01/2004;0000;9.204301;284.5;26.748387;21.538065;18.36129;81.620968;
83781;29/02/2004;0000;7.988506;335.6;26.931034;21.516552;17.962069;79.491379;
83781;31/03/2004;0000;8.451613;130.7;26.796774;21.083226;17.590323;79.524194;
83781;30/04/2004;0000;7.944444;123.4;26.556667;21.386667;17.95;78.791667;
83781;31/05/2004;0000;8.064516;60.1;22.087097;17.250968;14.190323;81.314516;
83781;30/06/2004;0000;7.177778;66.8;22.343333;16.814;12.736667;72.716667;
83781;31/07/2004;0000;7.16129;97.4;21.164516;16.092258;12.529032;76.137097;
83781;31/08/2004;0000;6.11828;2.7;24.358065;17.629677;12.890323;67.653226;
83781;30/09/2004;0000;6.588889;9.3;28.763333;21.226667;16.333333;64;
83781;31/10/2004;0000;9;97.4;24.816129;19.322581;15.516129;74.758065;
83781;30/11/2004;0000;8.411111;173.6;26.533333;20.998;17.11;72.583333;
83781;31/12/2004;0000;8.526882;262.9;27.093548;21.490968;17.712903;77.008065;
83781;31/01/2005;0000;8.752688;312.1;27.354839;22.501935;19.348387;79.056452;
83781;28/02/2005;0000;7.357143;99.9;28.164286;22.188571;18.217857;72.8125;
83781;31/03/2005;0000;7.795699;286.6;27.729032;22.477419;19.083871;75.225806;
83781;30/04/2005;0000;7.333333;133.2;27.626667;22.262667;18.726667;73.65;
83781;31/05/2005;0000;6.634409;199;25.151613;19.68;15.667742;71.225806;
83781;30/06/2005;0000;6.266667;30.4;24.036667;18.701333;14.786667;72.45;
83781;31/07/2005;0000;6.473118;13.7;22.351613;17.00129;13.006452;70.225806;
83781;31/08/2005;0000;5.236559;9.5;26.151613;19.452258;14.658065;64.08871;
83781;30/09/2005;0000;9.3;138.8;23.403333;18.109333;14.48;78.05;
83781;31/10/2005;0000;8.913978;172.1;26.767742;21.050968;17.380645;77.975806;
83781;30/11/2005;0000;8.455556;106.1;26.203333;20.599333;16.836667;74.875;
83781;31/12/2005;0000;8.795699;228.2;26.877419;21.091613;17.183871;74.83871;
83781;31/01/2006;0000;7.946237;348;29.719355;23.738065;19.806452;72.056452;
83781;28/02/2006;0000;7.952381;166;28.660714;23.587143;20.185714;78.044643;
83781;31/03/2006;0000;8.107527;607.9;28.658065;22.786452;19.241935;82.653226;
83781;30/04/2006;0000;7.133333;51.1;25.983333;20.558667;16.973333;74.091667;
83781;31/05/2006;0000;7.150538;15;22.16129;17.040645;13.448387;74.435484;
83781;30/06/2006;0000;6.777778;24.2;22.906667;17.254667;13.373333;71.366667;
